40+ Percentage,Bathroom,Car,HouseMedian($),Landsize,Price,Rooms,Suburb,Type
0,2,1,1130000,254,932500,3,ASCOT VALE,HOUSE
0,1,1,1130000,452,1215000,3,ASCOT VALE,HOUSE
0,1,2,1130000,194,545000,2,ASCOT VALE,UNIT
0,1.283749587,1.522389702,1130000,0,1800000,4,ASCOT VALE,HOUSE
0,1.283749587,1.522389702,1130000,0,840000,3,ASCOT VALE,TOWNHOUSE
0,2,4,1130000,598,1705000,4,ASCOT VALE,HOUSE
0,1,1,1130000,194,970000,3,ASCOT VALE,HOUSE
0,1,1,1130000,407,925000,2,ASCOT VALE,HOUSE
0,3,2,1615000,753,2650000,4,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1820000,2,ASHBURTON,HOUSE
0,2,2,1615000,599,1670000,3,ASHBURTON,HOUSE
0,2,2,1615000,203,955000,3,ASHBURTON,TOWNHOUSE
0,3,4,1615000,310,2050000,3,ASHBURTON,TOWNHOUSE
0,1,2,1615000,679,1575000,2,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1991000,4,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1425000,3,ASHBURTON,HOUSE
0,2,2,1615000,731,1555000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1417000,2,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1850000,5,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,780000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1942000,4,ASHBURTON,HOUSE
0,3,2,1615000,276,1100000,3,ASHBURTON,HOUSE
0,7,4,1615000,1472,2950000,8,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1880000,4,ASHBURTON,HOUSE
0,2,2,1615000,516,1518000,3,ASHBURTON,HOUSE
0,1,2,1615000,806,1710000,3,ASHBURTON,HOUSE
0,1,3,1615000,780,1655000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1340000,3,ASHBURTON,TOWNHOUSE
0,1.283749587,1.522389702,1615000,0,1445000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1500000,3,ASHBURTON,HOUSE
0,2,2,1615000,780,1550000,4,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1356000,2,ASHBURTON,HOUSE
0,2,2,1615000,351,1662000,3,ASHBURTON,HOUSE
0,2,3,1615000,702,1665000,3,ASHBURTON,HOUSE
0,1,2,1615000,704,1445000,2,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1600000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,980000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1300000,3,ASHBURTON,TOWNHOUSE
0,1.283749587,1.522389702,1615000,0,1730000,4,ASHBURTON,HOUSE
0,1,1,1615000,227,968000,3,ASHBURTON,TOWNHOUSE
0,2,2,1615000,153,900000,3,ASHBURTON,TOWNHOUSE
0,1.283749587,1.522389702,1615000,0,1570000,3,ASHBURTON,HOUSE
0,1,2,1615000,545,1500000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1360000,3,ASHBURTON,HOUSE
0,4,2,1615000,1075,2752000,5,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1600000,4,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1430000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1601000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1650000,4,ASHBURTON,HOUSE
0,2,4,1615000,749,1800000,4,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1610000,3,ASHBURTON,HOUSE
0,2,3,1615000,724,1830000,3,ASHBURTON,HOUSE
0,1,1,1615000,605,1415000,3,ASHBURTON,HOUSE
0,1,1,1615000,687,1440000,2,ASHBURTON,HOUSE
0,2,2,1615000,321,1250000,4,ASHBURTON,TOWNHOUSE
0,1,2,1615000,583,1422000,3,ASHBURTON,HOUSE
0,3,4,1615000,700,1600000,5,ASHBURTON,HOUSE
0,2,3,1615000,696,1860000,4,ASHBURTON,HOUSE
0,2,2,1615000,295,1710000,3,ASHBURTON,TOWNHOUSE
0,2,2,1615000,514,1790000,4,ASHBURTON,HOUSE
0,2,2,1615000,844,1950000,4,ASHBURTON,HOUSE
0,1,2,1615000,637,1600000,3,ASHBURTON,HOUSE
0,1,2,1615000,1063,1320000,3,ASHBURTON,HOUSE
0,1,1,1615000,697,1650000,3,ASHBURTON,HOUSE
0,1.283749587,1.522389702,1615000,0,1280000,4,ASHBURTON,HOUSE
4.7,1,1,1270000,842,1250000,3,ASHWOOD,HOUSE
4.7,2,2,1270000,467,1045000,3,ASHWOOD,UNIT
4.7,1,2,1270000,723,1120000,3,ASHWOOD,HOUSE
4.7,2,4,1270000,400,761000,3,ASHWOOD,HOUSE
4.7,2,1,1270000,724,1270000,4,ASHWOOD,HOUSE
4.7,2,2,1270000,526,1510000,4,ASHWOOD,HOUSE
4.7,1,1,1270000,792,1365000,3,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,1232800,3,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,1170000,3,ASHWOOD,HOUSE
4.7,1,1,1270000,216,690000,2,ASHWOOD,UNIT
4.7,2,3,1270000,782,1631000,3,ASHWOOD,HOUSE
4.7,2,1,1270000,593,1500000,4,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,690000,2,ASHWOOD,TOWNHOUSE
4.7,1,2,1270000,772,1060000,3,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,875000,3,ASHWOOD,HOUSE
4.7,3,2,1270000,585,1529500,5,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,1250000,2,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,1200000,3,ASHWOOD,HOUSE
4.7,1,1,1270000,153,600000,2,ASHWOOD,UNIT
4.7,1.283749587,1.522389702,1270000,0,980000,4,ASHWOOD,TOWNHOUSE
4.7,1,1,1270000,72,535000,2,ASHWOOD,UNIT
4.7,1.283749587,1.522389702,1270000,0,1230000,4,ASHWOOD,TOWNHOUSE
4.7,1,1,1270000,557,785000,3,ASHWOOD,HOUSE
4.7,2,2,1270000,766,1240000,4,ASHWOOD,HOUSE
4.7,1,2,1270000,192,700000,2,ASHWOOD,UNIT
4.7,1.283749587,1.522389702,1270000,0,880000,3,ASHWOOD,TOWNHOUSE
4.7,2,1,1270000,727,1350000,4,ASHWOOD,HOUSE
4.7,1,1,1270000,586,1110000,2,ASHWOOD,HOUSE
4.7,1,1,1270000,760,1305000,3,ASHWOOD,HOUSE
4.7,2,1,1270000,320,855000,3,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,900000,3,ASHWOOD,HOUSE
4.7,1.283749587,1.522389702,1270000,0,1400000,4,ASHWOOD,TOWNHOUSE
4.7,1.283749587,1.522389702,1270000,0,964000,3,ASHWOOD,TOWNHOUSE
4.7,2,2,1270000,256,900500,3,ASHWOOD,TOWNHOUSE
4.7,1,2,1270000,212,830000,3,ASHWOOD,TOWNHOUSE
0,1.283749587,1.522389702,801000,0,1310000,4,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,593,850000,3,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,0,750000,3,AVONDALE HEIGHTS,HOUSE
0,3,1,801000,557,851000,3,AVONDALE HEIGHTS,TOWNHOUSE
0,1,2,801000,542,848000,3,AVONDALE HEIGHTS,HOUSE
0,2,2,801000,569,1155000,4,AVONDALE HEIGHTS,HOUSE
0,1,2,801000,571,636000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,655000,3,AVONDALE HEIGHTS,HOUSE
0,1,2,801000,570,680000,3,AVONDALE HEIGHTS,HOUSE
0,3,2,801000,789,1160000,4,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,560000,3,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,529,750000,3,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,550,627500,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,1372000,4,AVONDALE HEIGHTS,HOUSE
0,3,3,801000,761,950000,4,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,1200000,4,AVONDALE HEIGHTS,HOUSE
0,3,3,801000,1801,1600000,4,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,136,585000,2,AVONDALE HEIGHTS,TOWNHOUSE
0,1.283749587,1.522389702,801000,0,1631000,4,AVONDALE HEIGHTS,HOUSE
0,1,3,801000,574,650000,3,AVONDALE HEIGHTS,HOUSE
0,1,4,801000,606,725000,3,AVONDALE HEIGHTS,HOUSE
0,2,1,801000,289,665000,3,AVONDALE HEIGHTS,UNIT
0,1,2,801000,649,615000,3,AVONDALE HEIGHTS,HOUSE
0,1,2,801000,322,585000,3,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,263,440000,2,AVONDALE HEIGHTS,UNIT
0,1,2,801000,766,850000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,775000,3,AVONDALE HEIGHTS,HOUSE
0,2,4,801000,574,850000,5,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,581,705000,3,AVONDALE HEIGHTS,HOUSE
0,3,2,801000,873,1100000,4,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,710000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,730000,3,AVONDALE HEIGHTS,TOWNHOUSE
0,1.283749587,1.522389702,801000,0,790000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,855000,4,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,220,522500,2,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,990000,4,AVONDALE HEIGHTS,HOUSE
0,2,2,801000,554,680000,4,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,260,500000,3,AVONDALE HEIGHTS,UNIT
0,1,2,801000,158,550000,2,AVONDALE HEIGHTS,TOWNHOUSE
0,2,2,801000,705,730000,3,AVONDALE HEIGHTS,HOUSE
0,1,3,801000,812,875000,3,AVONDALE HEIGHTS,HOUSE
0,2,8,801000,585,850000,3,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,597,635000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,1215000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,610000,3,AVONDALE HEIGHTS,UNIT
0,1.283749587,1.522389702,801000,0,815000,4,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,820000,4,AVONDALE HEIGHTS,HOUSE
0,2,2,801000,570,790000,4,AVONDALE HEIGHTS,HOUSE
0,1,0,801000,569,605000,4,AVONDALE HEIGHTS,HOUSE
0,2,2,801000,593,805000,3,AVONDALE HEIGHTS,HOUSE
0,2,4,801000,585,890000,4,AVONDALE HEIGHTS,HOUSE
0,1,1,801000,590,642000,3,AVONDALE HEIGHTS,HOUSE
0,1.283749587,1.522389702,801000,0,730000,3,AVONDALE HEIGHTS,HOUSE
0,2,3,801000,638,863000,3,AVONDALE HEIGHTS,HOUSE
0,1,2,801000,607,740000,3,AVONDALE HEIGHTS,HOUSE
0,2,1,749190,244,1819000,4,BALACLAVA,HOUSE
0,1,2,749190,0,410000,2,BALACLAVA,UNIT
0,1,1,749190,0,280000,1,BALACLAVA,UNIT
0,1,2,749190,114,1015000,2,BALACLAVA,TOWNHOUSE
0,1.283749587,1.522389702,749190,0,438000,1,BALACLAVA,UNIT
0,1,1,749190,0,502500,2,BALACLAVA,UNIT
0,1,0,749190,0,520000,2,BALACLAVA,UNIT
0,1,1,749190,0,442000,2,BALACLAVA,UNIT
0,1,1,749190,178,1193000,3,BALACLAVA,HOUSE
0,1,1,749190,0,416000,2,BALACLAVA,UNIT
0,1,1,749190,0,820000,2,BALACLAVA,UNIT
0,1,1,749190,0,474000,2,BALACLAVA,UNIT
0,1,0,749190,159,981000,2,BALACLAVA,HOUSE
0,2,2,749190,339,1690000,3,BALACLAVA,HOUSE
0,1,1,749190,483,540000,2,BALACLAVA,UNIT
0,1,1,749190,157,1080000,3,BALACLAVA,HOUSE
0,1,0,749190,0,500000,1,BALACLAVA,UNIT
0,0,0,749190,0,497500,2,BALACLAVA,UNIT
24.8,1,1,2367500,659,2100000,2,BALWYN,HOUSE
24.8,2,2,2367500,715,1800000,4,BALWYN,HOUSE
24.8,1,1,2367500,208,1255000,2,BALWYN,TOWNHOUSE
24.8,2,2,2367500,206,1070000,3,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,2200000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,2290000,4,BALWYN,HOUSE
24.8,3,2,2367500,651,2200000,3,BALWYN,HOUSE
24.8,4,7,2367500,2051,4000000,6,BALWYN,HOUSE
24.8,2,2,2367500,0,1215000,2,BALWYN,HOUSE
24.8,3,2,2367500,600,2250000,5,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,450000,1,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,1400000,3,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,4260000,4,BALWYN,HOUSE
24.8,2,1,2367500,853,2330000,3,BALWYN,HOUSE
24.8,3,2,2367500,678,2800000,5,BALWYN,HOUSE
24.8,1,1,2367500,0,605000,2,BALWYN,UNIT
24.8,2,2,2367500,308,1255000,3,BALWYN,HOUSE
24.8,1,1,2367500,209,805000,2,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,2000000,4,BALWYN,HOUSE
24.8,1,1,2367500,188,700000,3,BALWYN,HOUSE
24.8,2,2,2367500,664,2130000,4,BALWYN,HOUSE
24.8,1,1,2367500,0,500000,2,BALWYN,HOUSE
24.8,2,2,2367500,699,2125000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,4350000,5,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,648000,2,BALWYN,UNIT
24.8,2,2,2367500,577,1800000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1020000,3,BALWYN,HOUSE
24.8,1,1,2367500,0,635000,2,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,2350000,5,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1500000,3,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,1900000,2,BALWYN,HOUSE
24.8,1,1,2367500,740,390000,1,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,2950000,5,BALWYN,HOUSE
24.8,1,2,2367500,281,905000,3,BALWYN,HOUSE
24.8,3,2,2367500,453,1750000,4,BALWYN,HOUSE
24.8,1,1,2367500,121,760000,2,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,550000,2,BALWYN,UNIT
24.8,3,4,2367500,1148,3180000,4,BALWYN,HOUSE
24.8,2,2,2367500,219,1367000,3,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,788000,3,BALWYN,TOWNHOUSE
24.8,3,2,2367500,678,3600000,5,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1050000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,3350000,5,BALWYN,HOUSE
24.8,3,2,2367500,241,1400000,4,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,662500,3,BALWYN,UNIT
24.8,2,4,2367500,935,3270000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1280000,3,BALWYN,UNIT
24.8,1,1,2367500,115,625000,2,BALWYN,UNIT
24.8,1,1,2367500,104,700000,2,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,1920000,4,BALWYN,TOWNHOUSE
24.8,1,4,2367500,671,1860000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,2410000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,2530000,4,BALWYN,HOUSE
24.8,2,2,2367500,611,2020000,5,BALWYN,HOUSE
24.8,1,1,2367500,0,460000,2,BALWYN,UNIT
24.8,1,2,2367500,832,2250000,4,BALWYN,HOUSE
24.8,1,2,2367500,231,1053000,2,BALWYN,UNIT
24.8,2,2,2367500,380,1800000,3,BALWYN,HOUSE
24.8,2,2,2367500,306,1472000,3,BALWYN,TOWNHOUSE
24.8,1,2,2367500,651,2120000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1800000,4,BALWYN,HOUSE
24.8,1,2,2367500,697,1910000,3,BALWYN,HOUSE
24.8,1,1,2367500,87,754000,2,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,1605000,3,BALWYN,HOUSE
24.8,5,2,2367500,671,3000000,5,BALWYN,HOUSE
24.8,6,4,2367500,739,3400000,5,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1490000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,905000,3,BALWYN,UNIT
24.8,2,2,2367500,752,2188000,4,BALWYN,HOUSE
24.8,1,1,2367500,213,755000,2,BALWYN,UNIT
24.8,3,2,2367500,596,2900000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1947000,4,BALWYN,HOUSE
24.8,3,2,2367500,1007,3290000,4,BALWYN,HOUSE
24.8,3,2,2367500,674,2665000,5,BALWYN,HOUSE
24.8,2,2,2367500,583,1801000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1100000,3,BALWYN,TOWNHOUSE
24.8,1,1,2367500,0,650000,2,BALWYN,UNIT
24.8,1.283749587,1.522389702,2367500,0,1820000,4,BALWYN,HOUSE
24.8,2,1,2367500,842,2275000,4,BALWYN,HOUSE
24.8,2,2,2367500,190,1385000,3,BALWYN,TOWNHOUSE
24.8,1.283749587,1.522389702,2367500,0,4600000,6,BALWYN,HOUSE
24.8,1,2,2367500,739,2000000,4,BALWYN,HOUSE
24.8,2,1,2367500,665,1900000,4,BALWYN,HOUSE
24.8,2,1,2367500,706,3401000,3,BALWYN,HOUSE
24.8,2,3,2367500,613,1750000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,2250000,4,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1810000,3,BALWYN,HOUSE
24.8,2,1,2367500,259,1100000,3,BALWYN,TOWNHOUSE
24.8,3,2,2367500,715,3020000,5,BALWYN,HOUSE
24.8,2,2,2367500,650,2950000,3,BALWYN,HOUSE
24.8,2,2,2367500,981,2450000,5,BALWYN,HOUSE
24.8,1,2,2367500,844,1912000,3,BALWYN,HOUSE
24.8,1.283749587,1.522389702,2367500,0,1530000,4,BALWYN,HOUSE
24.8,7,6,2367500,0,3900000,5,BALWYN,HOUSE
24.8,1,1,2367500,672,1700000,4,BALWYN,HOUSE
24.8,0,0,2367500,1611,1010000,2,BALWYN,HOUSE
22,2,1,1728000,778,1500000,3,BALWYN NORTH,HOUSE
22,4,3,1728000,1135,3230000,4,BALWYN NORTH,HOUSE
22,1,1,1728000,253,1080000,2,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1450000,4,BALWYN NORTH,UNIT
22,1.283749587,1.522389702,1728000,0,1305000,2,BALWYN NORTH,HOUSE
22,2,0,1728000,942,1350000,7,BALWYN NORTH,HOUSE
22,2,2,1728000,647,1905000,4,BALWYN NORTH,HOUSE
22,1,2,1728000,888,2251000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2160000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,750,2205000,4,BALWYN NORTH,HOUSE
22,2,1,1728000,347,1265000,3,BALWYN NORTH,HOUSE
22,1,3,1728000,772,2000000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,673,1750000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,772,2614000,4,BALWYN NORTH,HOUSE
22,2,3,1728000,736,1825000,4,BALWYN NORTH,HOUSE
22,1,4,1728000,847,2550000,4,BALWYN NORTH,HOUSE
22,4,2,1728000,886,3250000,5,BALWYN NORTH,HOUSE
22,2,1,1728000,207,1150000,3,BALWYN NORTH,TOWNHOUSE
22,2,2,1728000,645,1575000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,920000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,662,1572000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,610,1500000,4,BALWYN NORTH,HOUSE
22,2,1,1728000,283,1400000,4,BALWYN NORTH,TOWNHOUSE
22,3,2,1728000,705,1750000,5,BALWYN NORTH,HOUSE
22,2,2,1728000,619,1850000,4,BALWYN NORTH,HOUSE
22,1,2,1728000,992,1480000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,714,1400000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,1274,2130000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,244,1050000,3,BALWYN NORTH,UNIT
22,1.283749587,1.522389702,1728000,0,709000,2,BALWYN NORTH,UNIT
22,2,2,1728000,610,1740000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,657,2575000,4,BALWYN NORTH,HOUSE
22,2,1,1728000,517,1388800,4,BALWYN NORTH,HOUSE
22,2,2,1728000,715,1702000,4,BALWYN NORTH,HOUSE
22,2,4,1728000,587,1800000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,3300000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,1070,2910000,4,BALWYN NORTH,HOUSE
22,1,1,1728000,694,1400000,2,BALWYN NORTH,HOUSE
22,2,2,1728000,204,860000,2,BALWYN NORTH,TOWNHOUSE
22,3,2,1728000,689,1670000,4,BALWYN NORTH,HOUSE
22,1,1,1728000,800,1500000,5,BALWYN NORTH,HOUSE
22,3,2,1728000,900,2200000,5,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1150000,3,BALWYN NORTH,UNIT
22,2,2,1728000,815,1350000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2190000,5,BALWYN NORTH,HOUSE
22,2,3,1728000,763,1700000,3,BALWYN NORTH,HOUSE
22,1,2,1728000,854,1750000,3,BALWYN NORTH,HOUSE
22,3,1,1728000,310,1230000,3,BALWYN NORTH,HOUSE
22,3,3,1728000,637,2600000,7,BALWYN NORTH,HOUSE
22,3,2,1728000,665,1950000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,710,1750000,5,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1636000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,1002,2000000,5,BALWYN NORTH,HOUSE
22,1,1,1728000,722,1818000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1310000,5,BALWYN NORTH,HOUSE
22,2,2,1728000,1235,2525000,4,BALWYN NORTH,HOUSE
22,3,1,1728000,904,3360000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1845000,3,BALWYN NORTH,HOUSE
22,2,1,1728000,654,1620000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1420000,4,BALWYN NORTH,HOUSE
22,1,2,1728000,713,1903000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1900000,5,BALWYN NORTH,HOUSE
22,2,2,1728000,639,1712000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,869,1720000,4,BALWYN NORTH,HOUSE
22,1,4,1728000,1042,1670000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2086000,3,BALWYN NORTH,HOUSE
22,1,1,1728000,809,1800000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1540000,5,BALWYN NORTH,HOUSE
22,3,4,1728000,707,1550000,4,BALWYN NORTH,HOUSE
22,5,4,1728000,1364,4000000,5,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1860000,6,BALWYN NORTH,HOUSE
22,2,2,1728000,917,2900000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,1010,2205000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,349,1137000,3,BALWYN NORTH,TOWNHOUSE
22,2,3,1728000,949,2100000,3,BALWYN NORTH,HOUSE
22,1,4,1728000,701,1389000,2,BALWYN NORTH,HOUSE
22,1,6,1728000,691,1900000,6,BALWYN NORTH,HOUSE
22,2,2,1728000,368,1335000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,760,1600000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,493,1830000,3,BALWYN NORTH,HOUSE
22,2,4,1728000,587,1900000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1650000,5,BALWYN NORTH,HOUSE
22,2,2,1728000,605,1500000,5,BALWYN NORTH,HOUSE
22,1,1,1728000,1075,735000,2,BALWYN NORTH,UNIT
22,1,1,1728000,250,1040000,2,BALWYN NORTH,UNIT
22,1,2,1728000,622,1520000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,644,1250000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,808,1900000,6,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2006000,4,BALWYN NORTH,HOUSE
22,3,2,1728000,842,1875000,5,BALWYN NORTH,HOUSE
22,2,2,1728000,701,1530000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1425000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,940000,3,BALWYN NORTH,UNIT
22,2,5,1728000,754,1700000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1300000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1760000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2300000,4,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1300000,3,BALWYN NORTH,HOUSE
22,1,0,1728000,635,1320000,3,BALWYN NORTH,HOUSE
22,1,1,1728000,0,560000,2,BALWYN NORTH,UNIT
22,1,2,1728000,657,1651000,3,BALWYN NORTH,HOUSE
22,3,2,1728000,900,1920000,5,BALWYN NORTH,HOUSE
22,2,0,1728000,942,1550000,5,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,1330000,3,BALWYN NORTH,TOWNHOUSE
22,2,1,1728000,207,1038000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,458,1260000,3,BALWYN NORTH,HOUSE
22,1,2,1728000,75100,2000000,3,BALWYN NORTH,HOUSE
22,2,3,1728000,620,2155000,4,BALWYN NORTH,HOUSE
22,2,2,1728000,282,1225000,3,BALWYN NORTH,HOUSE
22,2,2,1728000,730,2150000,4,BALWYN NORTH,HOUSE
22,2,1,1728000,720,1770000,3,BALWYN NORTH,HOUSE
22,1.283749587,1.522389702,1728000,0,2040000,4,BALWYN NORTH,HOUSE
22,1,1,1728000,0,691500,2,BALWYN NORTH,UNIT
22,2,2,1728000,939,1836000,5,BALWYN NORTH,HOUSE
8.5,1,2,1377500,202,636000,2,BENTLEIGH,UNIT
8.5,1,2,1377500,599,1275000,2,BENTLEIGH,HOUSE
8.5,1,2,1377500,348,875000,3,BENTLEIGH,UNIT
8.5,1.283749587,1.522389702,1377500,0,1230000,4,BENTLEIGH,TOWNHOUSE
8.5,2,2,1377500,362,895000,3,BENTLEIGH,TOWNHOUSE
